"system.index","id","mean_prediction","median_prediction","sampling_year","soc_stock_tha","longitude","latitude"
"00000000000000000c45","ctb0033-RO2978",3746,3555,1996,29,-66.5947211469528,-9.80527783406007
"00000000000000000e9d","ctb0033-RO3593",3714,3434,1996,29,-62.9647230478794,-8.37472241139672
"00000000000000000f1d","ctb0033-RO3731",4253,4108,1996,29,-63.6074980056325,-8.0844438510195
"00000000000000000c1f","ctb0033-RO2940",2904,2772,1996,30,-65.5555544010535,-9.7452761702849
"00000000000000000c54","ctb0033-RO2993",3543,3431,1996,30,-66.4038894582695,-9.7452761702849
"00000000000000000f0c","ctb0033-RO3714",3955,3615,1996,30,-64.0075016656319,-8.76027858398291
"00000000000000000a6f","ctb0033-RO2395",4291,4003,1996,31,-63.9172227057038,-8.80277827612331
"00000000000000000c1d","ctb0033-RO2938",4187,3667,1996,31,-64.5619462906174,-9.43194405746137
"00000000000000000c4f","ctb0033-RO2988",3832,3606,1996,31,-66.4769429108281,-9.60916656972952
"00000000000000000c51","ctb0033-RO2990",3470,3233,1996,31,-66.321668093945,-9.66694314207901
"00000000000000000c57","ctb0033-RO2996",3326,3158,1996,31,-66.3536130938919,-9.83722283400695
"00000000000000000dac","ctb0033-RO3343",2832,2735,1996,31,-64.8733342353816,-9.36750112903696
"00000000000000000e9f","ctb0033-RO3595",3216,2898,1996,31,-63.0147229479917,-8.32333127175576
"00000000000000000f18","ctb0033-RO3726",3874,3569,1996,31,-63.3880567245904,-7.9783350823517
"000000000000000008dc","ctb0033-RO1893",3106,2768,1996,32,-64.4441680544927,-9.19972299280001
"00000000000000000a60","ctb0033-RO2380",4421,3930,1996,32,-63.856668113398,-8.64416805165224
"00000000000000000a70","ctb0033-RO2396",3941,3675,1996,32,-63.9622239535352,-8.8386116121888
"00000000000000000c37","ctb0033-RO2964",3650,3484,1996,32,-65.9800028530279,-9.50805645334263
"00000000000000000f24","ctb0033-RO3738",4046,3646,1996,32,-63.9702770900377,-8.49444481558069
"00000000000000000a2f","ctb0033-RO2331",4184,3040,1996,33,-62.8686115837734,-8.25833541480073
"00000000000000000a72","ctb0033-RO2398",4134,3679,1996,33,-64.0144444859721,-8.92889057211687
"00000000000000000c42","ctb0033-RO2975",3531,3358,1996,33,-66.6947209471774,-9.79111127001327
"00000000000000000c4a","ctb0033-RO2983",3968,3745,1996,33,-66.6138908223815,-9.73472147809139
"00000000000000000c4b","ctb0033-RO2984",3764,3552,1996,33,-66.5572201070933,-9.83666544637527
"00000000000000000d9d","ctb0033-RO3328",3547,3166,1996,33,-65.0138895596873,-9.43972072969857
"00000000000000000c19","ctb0033-RO2934",4044,3854,1996,34,-65.1011095762927,-9.7661090904066
"00000000000000000c1c","ctb0033-RO2937",3669,3477,1996,34,-64.6319452589543,-9.44194582112424
"00000000000000000c41","ctb0033-RO2974",3809,3613,1996,34,-65.9155554655024,-9.6894437659947
"00000000000000000f23","ctb0033-RO3737",4105,3742,1996,34,-63.9433352014728,-8.403612927122
"00000000000000000a39","ctb0033-RO2341",NA,NA,1996,35,-63.0061124238574,-8.28305667104103
"00000000000000000d81","ctb0033-RO3300",4211,3741,1996,35,-66.2388893419889,-9.69972199392289
"00000000000000000dab","ctb0033-RO3342",2821,2736,1996,35,-64.8758313319715,-9.35333456499016
"00000000000000000f30","ctb0033-RO3750",3548,3430,1996,35,-63.8230554096572,-9.12305766838811
"00000000000000000a6b","ctb0033-RO2391",4364,3683,1996,36,-63.5999977976606,-8.65944493186134
"00000000000000000c48","ctb0033-RO2981",4040,3738,1996,36,-66.648056454653,-9.74361292559196
"00000000000000000d84","ctb0033-RO3303",3471,3162,1996,36,-66.0852777697987,-9.70916636995409
"00000000000000000f2e","ctb0033-RO3748",4343,4003,1996,36,-64.0524984543622,-9.01694444061926
"00000000000000000fa0","ctb0033-RO3895",3544,3532,1996,36,-64.3194425389268,-9.14527736893743
"00000000000000000a67","ctb0033-RO2387",3359,3117,1996,37,-63.7280542617135,-8.61166566407367
"00000000000000000a71","ctb0033-RO2397",3997,3744,1996,37,-63.9766669818473,-8.90472224440719
"00000000000000000c06","ctb0033-RO2915",3340,3023,1996,37,-64.8341654917281,-9.63694231019143
"00000000000000000c0c","ctb0033-RO2921",3691,3203,1996,38,-65.2997223963142,-9.76972096225989
"00000000000000000c3d","ctb0033-RO2970",3163,3021,1996,38,-65.7733324374028,-9.68110970612581
"00000000000000000c3f","ctb0033-RO2972",3684,3485,1996,38,-65.8172233690719,-9.67055501393231
"00000000000000000c47","ctb0033-RO2980",4386,3886,1996,38,-66.7347235427278,-9.83166679409436
"00000000000000000c5a","ctb0033-RO2999",3724,3465,1996,38,-66.2355539344009,-9.64888824191361
"00000000000000000f0f","ctb0033-RO3717",3609,3168,1996,38,-64.1099985624464,-8.82083317628871
"000000000000000008e2","ctb0033-RO1899",3536,3186,1996,39,-64.6066666150824,-9.24138883304341
"00000000000000000c4d","ctb0033-RO2986",3842,3749,1996,39,-66.4916668625066,-9.77666824170116
"00000000000000000d9a","ctb0033-RO3325",3308,3153,1996,39,-65.0341650921773,-9.39000175295265
"00000000000000000da0","ctb0033-RO3331",3311,3131,1996,39,-65.076111855787,-9.44638708577348
"00000000000000000da9","ctb0033-RO3340",3909,3807,1996,39,-64.8730577711163,-9.37638811743648
"00000000000000000e9a","ctb0033-RO3590",3576,3423,1996,39,-62.9319441960355,-8.38833158781184
"00000000000000000f1b","ctb0033-RO3729",4317,3927,1996,39,-63.5250001770427,-8.04194415887911
"00000000000000000a68","ctb0033-RO2388",3410,3054,1996,40,-63.721668829005,-8.65888754422967
"00000000000000000bfa","ctb0033-RO2903",3360,3037,1996,40,-64.6494427714881,-9.37833228549578
"00000000000000000e94","ctb0033-RO3584",3419,3202,1996,40,-62.9255543042259,-8.11889040665737
"00000000000000000f1c","ctb0033-RO3730",4014,3838,1996,40,-63.5436124648398,-8.07416562309131
"00000000000000000a29","ctb0033-RO2325",3445,3247,1996,41,-62.8786088883352,-8.18138916702247
"00000000000000000a66","ctb0033-RO2386",3673,3506,1996,41,-63.7724981219132,-8.65555659574274
"00000000000000000f2f","ctb0033-RO3749",3587,3429,1996,41,-63.8349968822783,-9.04527756871286
"00000000000000000c18","ctb0033-RO2933",3340,3247,1996,42,-65.2741672881769,-9.91333522988822
"00000000000000000c1b","ctb0033-RO2936",2949,2802,1996,42,-64.7605546515378,-9.50305334196066
"00000000000000000c25","ctb0033-RO2946",NA,NA,1996,42,-65.5605575124355,-9.81055740970735
"00000000000000000c3e","ctb0033-RO2971",3827,3609,1996,42,-65.7772207735214,-9.69999845818821
"00000000000000000d82","ctb0033-RO3301",4050,3746,1996,42,-66.2441644585351,-9.74361292559196
"00000000000000000e97","ctb0033-RO3587",3960,3839,1996,42,-62.9383340878451,-8.21860928351558
"00000000000000000a28","ctb0033-RO2324",3800,3762,1996,43,-62.8641658600231,-8.18222301891946
"00000000000000000dae","ctb0033-RO3345",3610,3423,1996,43,-64.868612047366,-9.37194239368619
"00000000000000000daf","ctb0033-RO3346",3008,2899,1996,43,-64.8638898593504,-9.36888790946458
"00000000000000000f11","ctb0033-RO3719",4229,3901,1996,43,-64.1711105423839,-8.96277974012306
"00000000000000000dad","ctb0033-RO3344",4089,4042,1996,44,-64.8766651838685,-9.37638811743648
"00000000000000000f02","ctb0033-RO3704",3913,3853,1996,44,-63.9466661499597,-9.04138923259425
"00000000000000000c15","ctb0033-RO2930",3445,2898,1996,45,-65.2352794678898,-9.76694294230359
"00000000000000000c34","ctb0033-RO2961",3524,3565,1996,45,-65.6855550331657,-9.63861001398542
"00000000000000000c4c","ctb0033-RO2985",4122,3928,1996,45,-66.5394461302943,-9.79444221850019
"00000000000000000da5","ctb0033-RO3336",3278,3091,1996,45,-65.1111113399555,-9.46944509732085
"00000000000000000a5e","ctb0033-RO2378",3349,3071,1996,46,-63.9147211500128,-8.68277940767403
"00000000000000000c2f","ctb0033-RO2956",3700,3571,1996,46,-65.6475010647756,-9.68777606220072
"00000000000000000c30","ctb0033-RO2957",3632,3694,1996,46,-65.7005554491095,-9.53555572953923
"00000000000000000c3c","ctb0033-RO2969",3337,3082,1996,46,-64.9930566395656,-9.64777792575131
"00000000000000000da6","ctb0033-RO3337",3398,3082,1996,46,-65.0286090522647,-9.56416532189814
"00000000000000000f22","ctb0033-RO3736",3837,3679,1996,46,-63.9338908254416,-8.35694397549663
"00000000000000000f29","ctb0033-RO3743",4970,4221,1996,46,-63.9516648022406,-8.72083337606414
"00000000000000000bf7","ctb0033-RO2900",3355,3087,1996,47,-64.5950016067266,-9.28000018906519
"00000000000000000c05","ctb0033-RO2914",3321,3042,1996,47,-64.7116650675879,-9.40777572975169
"00000000000000000e96","ctb0033-RO3586",3840,3581,1996,47,-62.9133319082384,-8.21889020688194
"00000000000000000e9c","ctb0033-RO3592",3612,3533,1996,47,-62.9511094123632,-8.34749959946543
