system:index,id,mean_prediction,median_prediction,sampling_year,soc_stock_tha,.geo
00000000000000000a36,ctb0033-RO2338,3501.0,3197.0,1996,55,"{""type"":""Point"",""coordinates"":[-63.01194492803535,-8.37610919182434]}"
00000000000000000e92,ctb0033-RO3582,3697.0,3421.0,1996,55,"{""type"":""Point"",""coordinates"":[-62.92111303957666,-8.16388719538769]}"
00000000000000000ea2,ctb0033-RO3598,3733.0,3597.0,1996,55,"{""type"":""Point"",""coordinates"":[-62.96555689977636,-8.16777999060735]}"
00000000000000000c14,ctb0033-RO2929,4253.0,4224.0,1996,56,"{""type"":""Point"",""coordinates"":[-65.25860948460142,-9.723890321632572]}"
00000000000000000db4,ctb0033-RO3351,4287.0,4123.0,1996,57,"{""type"":""Point"",""coordinates"":[-63.96527843775682,-8.8177786920671]}"
00000000000000000c33,ctb0033-RO2960,3500.0,3154.0,1996,58,"{""type"":""Point"",""coordinates"":[-65.67555772860388,-9.608609182097837]}"
00000000000000000c46,ctb0033-RO2979,3808.0,3663.0,1996,58,"{""type"":""Point"",""coordinates"":[-66.74083251117105,-9.797501161822856]}"
00000000000000000db5,ctb0033-RO3352,4735.0,4450.0,1996,58,"{""type"":""Point"",""coordinates"":[-63.953889893666314,-8.872224315929678]}"
000000000000000008e1,ctb0033-RO1898,4054.0,3903.0,1996,60,"{""type"":""Point"",""coordinates"":[-64.53250284636145,-9.241665297308723]}"
00000000000000000ea1,ctb0033-RO3597,4921.0,4834.0,1996,60,"{""type"":""Point"",""coordinates"":[-62.944443056288286,-8.105000306875887]}"
00000000000000000c24,ctb0033-RO2945,4267.0,4129.0,1996,61,"{""type"":""Point"",""coordinates"":[-65.49444242111606,-9.658609082210123]}"
00000000000000000e91,ctb0033-RO3581,4238.0,4211.0,1996,63,"{""type"":""Point"",""coordinates"":[-62.891112207689076,-8.165001970651053]}"
00000000000000000d89,ctb0033-RO3308,5210.0,4962.0,1996,65,"{""type"":""Point"",""coordinates"":[-64.5183318232136,-9.457775629863978]}"
00000000000000000f13,ctb0033-RO3721,3883.0,3535.0,1996,67,"{""type"":""Point"",""coordinates"":[-64.04194376216871,-9.213613092581493]}"
00000000000000000a63,ctb0033-RO2383,4355.0,4058.0,1996,68,"{""type"":""Point"",""coordinates"":[-63.77972186561978,-8.715277336151539]}"
00000000000000000f0e,ctb0033-RO3716,4245.0,3797.0,1996,70,"{""type"":""Point"",""coordinates"":[-64.08944656569108,-8.760002119717603]}"
000000000000000006d0,ctb0033-RO1153,4514.0,4129.0,1996,71,"{""type"":""Point"",""coordinates"":[-63.658055293376506,-9.713612093704379]}"
00000000000000000db7,ctb0033-RO3354,5236.0,4855.0,1996,73,"{""type"":""Point"",""coordinates"":[-64.06194283039342,-8.863609332694418]}"
00000000000000000bfe,ctb0033-RO2907,5113.0,4935.0,1996,74,"{""type"":""Point"",""coordinates"":[-64.61805515917287,-9.443332601551864]}"
00000000000000000e95,ctb0033-RO3585,4033.0,3887.0,1996,76,"{""type"":""Point"",""coordinates"":[-62.91305544397309,-8.166946138710355]}"
00000000000000000f05,ctb0033-RO3707,5105.0,4834.0,1996,78,"{""type"":""Point"",""coordinates"":[-63.90583416161333,-8.863890256060788]}"
00000000000000000a27,ctb0033-RO2323,5096.0,4956.0,1996,81,"{""type"":""Point"",""coordinates"":[-62.890554820057396,-8.121944890878979]}"
00000000000000000f14,ctb0033-RO3722,5445.0,5373.0,1996,81,"{""type"":""Point"",""coordinates"":[-64.04194376216871,-9.235279864600187]}"
00000000000000000c4e,ctb0033-RO2987,5107.0,4840.0,1996,86,"{""type"":""Point"",""coordinates"":[-66.50166862616948,-9.691387934054005]}"
00000000000000000f2c,ctb0033-RO3746,5541.0,5472.0,1996,86,"{""type"":""Point"",""coordinates"":[-64.18277555073969,-9.070279748319527]}"
00000000000000000f20,ctb0033-RO3734,5855.0,6105.0,1996,87,"{""type"":""Point"",""coordinates"":[-63.86527863753224,-8.347776063730747]}"
00000000000000000c08,ctb0033-RO2917,5367.0,5538.0,1996,89,"{""type"":""Point"",""coordinates"":[-65.36610949279789,-9.68583189414141]}"
00000000000000000f10,ctb0033-RO3718,6674.0,6446.0,1996,91,"{""type"":""Point"",""coordinates"":[-64.13027855403747,-8.829167236157604]}"
00000000000000000d8a,ctb0033-RO3309,5517.0,5377.0,1996,94,"{""type"":""Point"",""coordinates"":[-64.51694504278598,-9.42805572134276]}"
00000000000000000f25,ctb0033-RO3739,6468.0,6231.0,1996,108,"{""type"":""Point"",""coordinates"":[-63.939165941987845,-8.494168351315375]}"
00000000000000000f12,ctb0033-RO3720,6323.0,6304.0,1996,109,"{""type"":""Point"",""coordinates"":[-64.06500177371608,-9.08639048042563]}"
00000000000000000d8f,ctb0033-RO3314,4511.0,3494.0,1996,110,"{""type"":""Point"",""coordinates"":[-64.7863906830415,-9.481667493308338]}"
00000000000000000f0b,ctb0033-RO3713,9291.0,9980.0,1996,175,"{""type"":""Point"",""coordinates"":[-63.963887198228136,-8.748332652260736]}"
