point_id,year,soc_stock_g_m2,code_state,abbrev_state,name_state,code_region,name_region,latitude,longitude
ctb0033-RO3185,1996,2681,11,RO,Rondônia,1,Norte,c(-61.455, -11.77361111)
ctb0033-RO3186,1996,3074,11,RO,Rondônia,1,Norte,c(-60.44722222, -11.47277778)
ctb0033-RO3187,1996,4745,11,RO,Rondônia,1,Norte,c(-60.40166667, -11.46055556)
ctb0033-RO3188,1996,4877,11,RO,Rondônia,1,Norte,c(-60.38361111, -11.42694444)
ctb0033-RO3189,1996,5145,11,RO,Rondônia,1,Norte,c(-60.33972222, -11.4275)
ctb0033-RO3190,1996,5058,11,RO,Rondônia,1,Norte,c(-60.30472222, -11.44361111)
ctb0033-RO3191,1996,1428,11,RO,Rondônia,1,Norte,c(-60.27166667, -11.45666667)
ctb0033-RO3192,1996,3960,11,RO,Rondônia,1,Norte,c(-60.22916667, -11.47361111)
ctb0033-RO3193,1996,3349,11,RO,Rondônia,1,Norte,c(-60.1925, -11.49138889)
ctb0033-RO3200,1996,2175,11,RO,Rondônia,1,Norte,c(-62.25333333, -9.76916667)
ctb0033-RO3201,1996,2062,11,RO,Rondônia,1,Norte,c(-62.3025, -9.765)
ctb0033-RO3202,1996,2360,11,RO,Rondônia,1,Norte,c(-62.32972222, -9.75777778)
ctb0033-RO3203,1996,1729,11,RO,Rondônia,1,Norte,c(-62.16111111, -9.80527778)
ctb0033-RO3204,1996,1486,11,RO,Rondônia,1,Norte,c(-62.13277778, -9.80527778)
ctb0033-RO3205,1996,3495,11,RO,Rondônia,1,Norte,c(-62.03333333, -9.80027778)
ctb0033-RO3206,1996,1852,11,RO,Rondônia,1,Norte,c(-62.20305556, -9.84166667)
ctb0033-RO3207,1996,3129,11,RO,Rondônia,1,Norte,c(-62.265, -9.84611111)
ctb0033-RO3208,1996,4230,11,RO,Rondônia,1,Norte,c(-62.31777778, -9.84805556)
ctb0033-RO3209,1996,2340,11,RO,Rondônia,1,Norte,c(-62.37083333, -9.83277778)
ctb0033-RO3210,1996,2306,11,RO,Rondônia,1,Norte,c(-62.16083333, -9.87944444)
ctb0033-RO3211,1996,3914,11,RO,Rondônia,1,Norte,c(-62.09694444, -9.87833333)
ctb0033-RO3212,1996,2569,11,RO,Rondônia,1,Norte,c(-61.99861111, -9.87888889)
ctb0033-RO3213,1996,1116,11,RO,Rondônia,1,Norte,c(-62.17166667, -9.95166667)
ctb0033-RO3214,1996,1651,11,RO,Rondônia,1,Norte,c(-62.09222222, -9.95166667)
ctb0033-RO3215,1996,2605,11,RO,Rondônia,1,Norte,c(-62.03305556, -9.95138889)
ctb0033-RO3216,1996,4397,11,RO,Rondônia,1,Norte,c(-62.18361111, -9.91388889)
ctb0033-RO3217,1996,2232,11,RO,Rondônia,1,Norte,c(-62.26555556, -9.91416667)
ctb0033-RO3218,1996,3595,11,RO,Rondônia,1,Norte,c(-62.33138889, -9.91416667)
ctb0033-RO3219,1996,3838,11,RO,Rondônia,1,Norte,c(-62.38805556, -9.91333333)
ctb0033-RO3220,1996,1692,11,RO,Rondônia,1,Norte,c(-61.90972222, -9.42194444)
ctb0033-RO3221,1996,4066,11,RO,Rondônia,1,Norte,c(-61.93444444, -9.38138889)
ctb0033-RO3222,1996,2416,11,RO,Rondônia,1,Norte,c(-61.92277778, -9.32083333)
ctb0033-RO3223,1996,3396,11,RO,Rondônia,1,Norte,c(-61.89722222, -9.32527778)
ctb0033-RO3224,1996,1860,11,RO,Rondônia,1,Norte,c(-61.93138889, -9.45277778)
ctb0033-RO3225,1996,3873,11,RO,Rondônia,1,Norte,c(-61.87222222, -9.4625)
ctb0033-RO3226,1996,922,11,RO,Rondônia,1,Norte,c(-61.84944444, -9.44083333)
ctb0033-RO3227,1996,2658,11,RO,Rondônia,1,Norte,c(-61.82694444, -9.38555556)
ctb0033-RO3228,1996,3312,11,RO,Rondônia,1,Norte,c(-62.04472222, -9.36666667)
ctb0033-RO3229,1996,2559,11,RO,Rondônia,1,Norte,c(-62.02222222, -9.27972222)
ctb0033-RO3230,1996,2548,11,RO,Rondônia,1,Norte,c(-62.05166667, -9.22333333)
ctb0033-RO3231,1996,1453,11,RO,Rondônia,1,Norte,c(-62.07527778, -9.08277778)
ctb0033-RO3232,1996,2335,11,RO,Rondônia,1,Norte,c(-62.14694444, -8.92666667)
ctb0033-RO3233,1996,591,11,RO,Rondônia,1,Norte,c(-62.09361111, -8.9225)
ctb0033-RO3234,1996,2772,11,RO,Rondônia,1,Norte,c(-62.05805556, -8.95305556)
ctb0033-RO3235,1996,1880,11,RO,Rondônia,1,Norte,c(-62.05194444, -9.04694444)
ctb0033-RO3236,1996,3550,11,RO,Rondônia,1,Norte,c(-62.12388889, -9.355)
ctb0033-RO3237,1996,2655,11,RO,Rondônia,1,Norte,c(-62.18083333, -9.36055556)
ctb0033-RO3238,1996,2325,11,RO,Rondônia,1,Norte,c(-62.14666667, -9.31972222)
ctb0033-RO3239,1996,2243,11,RO,Rondônia,1,Norte,c(-62.105, -9.28916667)
ctb0033-RO3240,1996,3612,11,RO,Rondônia,1,Norte,c(-62.12333333, -9.30944444)
ctb0033-RO3241,1996,3717,11,RO,Rondônia,1,Norte,c(-62.14972222, -9.30444444)
ctb0033-RO3242,1996,3820,11,RO,Rondônia,1,Norte,c(-62.17, -9.28805556)
ctb0033-RO3243,1996,2897,11,RO,Rondônia,1,Norte,c(-62.18138889, -9.24277778)
ctb0033-RO3244,1996,2288,11,RO,Rondônia,1,Norte,c(-62.20305556, -9.20666667)
ctb0033-RO3245,1996,2432,11,RO,Rondônia,1,Norte,c(-61.81722222, -9.34027778)
ctb0033-RO3246,1996,4336,11,RO,Rondônia,1,Norte,c(-61.82472222, -9.46361111)
ctb0033-RO3247,1996,3231,11,RO,Rondônia,1,Norte,c(-61.86916667, -9.50388889)
ctb0033-RO3248,1996,3737,11,RO,Rondônia,1,Norte,c(-61.85222222, -9.53305556)
ctb0033-RO3249,1996,2781,11,RO,Rondônia,1,Norte,c(-61.83861111, -9.27277778)
ctb0033-RO3250,1996,2136,11,RO,Rondônia,1,Norte,c(-61.87611111, -9.31222222)
ctb0033-RO3251,1996,5654,11,RO,Rondônia,1,Norte,c(-62.04916667, -8.89527778)
ctb0033-RO3252,1996,2572,11,RO,Rondônia,1,Norte,c(-62.06194444, -8.91666667)
ctb0033-RO3253,1996,4695,11,RO,Rondônia,1,Norte,c(-62.05861111, -8.98111111)
ctb0033-RO3254,1996,2548,11,RO,Rondônia,1,Norte,c(-62.05527778, -9.17861111)
ctb0033-RO3255,1996,4303,11,RO,Rondônia,1,Norte,c(-61.67194444, -9.4575)
ctb0033-RO3256,1996,2234,11,RO,Rondônia,1,Norte,c(-61.66972222, -9.49777778)
ctb0033-RO3257,1996,4309,11,RO,Rondônia,1,Norte,c(-61.67361111, -9.52777778)
ctb0033-RO3258,1996,4658,11,RO,Rondônia,1,Norte,c(-61.63194444, -9.54416667)
ctb0033-RO3259,1996,3348,11,RO,Rondônia,1,Norte,c(-61.60777778, -9.59583333)
ctb0033-RO3260,1996,4131,11,RO,Rondônia,1,Norte,c(-61.6775, -9.44722222)
ctb0033-RO3261,1996,4082,11,RO,Rondônia,1,Norte,c(-62.22694444, -9.31972222)
ctb0033-RO3262,1996,2470,11,RO,Rondônia,1,Norte,c(-62.21944444, -9.27444444)
ctb0033-RO3263,1996,2495,11,RO,Rondônia,1,Norte,c(-62.25527778, -9.24138889)
ctb0033-RO3264,1996,2926,11,RO,Rondônia,1,Norte,c(-62.29666667, -9.21722222)
ctb0033-RO3265,1996,4349,11,RO,Rondônia,1,Norte,c(-62.30222222, -9.2325)
ctb0033-RO3266,1996,385,11,RO,Rondônia,1,Norte,c(-62.0725, -8.85694444)
ctb0033-RO3267,1996,2429,11,RO,Rondônia,1,Norte,c(-62.07916667, -8.86)
ctb0033-RO3268,1996,5186,11,RO,Rondônia,1,Norte,c(-62.25972222, -9.38555556)
ctb0033-RO3269,1996,3071,11,RO,Rondônia,1,Norte,c(-62.30972222, -9.36194444)
ctb0033-RO3270,1996,1912,11,RO,Rondônia,1,Norte,c(-62.31888889, -9.34777778)
ctb0033-RO3271,1996,3210,11,RO,Rondônia,1,Norte,c(-62.36416667, -9.37972222)
ctb0033-RO3272,1996,2931,11,RO,Rondônia,1,Norte,c(-62.37277778, -9.34527778)
ctb0033-RO3273,1996,2548,11,RO,Rondônia,1,Norte,c(-62.40527778, -9.305)
ctb0033-RO3274,1996,3042,11,RO,Rondônia,1,Norte,c(-62.41888889, -9.40972222)
ctb0033-RO3275,1996,3049,11,RO,Rondônia,1,Norte,c(-62.27555556, -9.41638889)
ctb0033-RO3276,1996,2860,11,RO,Rondônia,1,Norte,c(-62.0725, -9.46333333)
ctb0033-RO3277,1996,3402,11,RO,Rondônia,1,Norte,c(-62.15361111, -9.51361111)
ctb0033-RO3278,1996,3345,11,RO,Rondônia,1,Norte,c(-62.15777778, -9.47)
ctb0033-RO3279,1996,3003,11,RO,Rondônia,1,Norte,c(-62.21666667, -9.49861111)
ctb0033-RO3280,1996,3434,11,RO,Rondônia,1,Norte,c(-62.22305556, -9.44611111)
ctb0033-RO3281,1996,4283,11,RO,Rondônia,1,Norte,c(-62.07527778, -9.55)
ctb0033-RO3282,1996,2920,11,RO,Rondônia,1,Norte,c(-62.14055556, -9.57194444)
ctb0033-RO3283,1996,2510,11,RO,Rondônia,1,Norte,c(-62.14833333, -9.63888889)
ctb0033-RO3284,1996,4019,11,RO,Rondônia,1,Norte,c(-62.00777778, -9.4475)
ctb0033-RO3285,1996,3410,11,RO,Rondônia,1,Norte,c(-62.19, -9.58027778)
ctb0033-RO3286,1996,2533,11,RO,Rondônia,1,Norte,c(-62.29666667, -9.54472222)
ctb0033-RO3287,1996,4066,11,RO,Rondônia,1,Norte,c(-62.25027778, -9.61638889)
ctb0033-RO3288,1996,1845,11,RO,Rondônia,1,Norte,c(-62.33083333, -9.61694444)
ctb0033-RO3289,1996,2675,11,RO,Rondônia,1,Norte,c(-62.3775, -9.58583333)
ctb0033-RO3290,1996,2259,11,RO,Rondônia,1,Norte,c(-62.27611111, -9.6725)
ctb0033-RO3291,1996,3106,11,RO,Rondônia,1,Norte,c(-62.22972222, -9.72083333)
ctb0033-RO3292,1996,2305,11,RO,Rondônia,1,Norte,c(-62.32611111, -9.71805556)
ctb0033-RO3293,1996,1665,11,RO,Rondônia,1,Norte,c(-62.39027778, -9.72444444)
ctb0033-RO3294,1996,1910,11,RO,Rondônia,1,Norte,c(-62.45277778, -9.59583333)
ctb0033-RO3295,1996,5238,11,RO,Rondônia,1,Norte,c(-62.54888889, -9.39527778)
ctb0033-RO3296,1996,3266,11,RO,Rondônia,1,Norte,c(-62.48, -9.35777778)
ctb0033-RO3297,1996,2362,11,RO,Rondônia,1,Norte,c(-62.49944444, -9.29)
ctb0033-RO3298,1996,3287,11,RO,Rondônia,1,Norte,c(-62.53444444, -9.22611111)
ctb0033-RO3299,1996,1899,11,RO,Rondônia,1,Norte,c(-62.55138889, -9.17638889)
ctb0033-RO3300,1996,3554,11,RO,Rondônia,1,Norte,c(-66.23888889, -9.69972222)
ctb0033-RO3301,1996,4201,11,RO,Rondônia,1,Norte,c(-66.24416667, -9.74361111)
ctb0033-RO3302,1996,1885,11,RO,Rondônia,1,Norte,c(-66.13111111, -9.76416667)
ctb0033-RO3303,1996,3631,11,RO,Rondônia,1,Norte,c(-66.08527778, -9.70916667)
ctb0033-RO3304,1996,1680,11,RO,Rondônia,1,Norte,c(-66.07638889, -9.76)
ctb0033-RO3305,1996,5029,11,RO,Rondônia,1,Norte,c(-64.49888889, -9.295)
ctb0033-RO3306,1996,898,11,RO,Rondônia,1,Norte,c(-64.5275, -9.52444444)
ctb0033-RO3307,1996,1739,11,RO,Rondônia,1,Norte,c(-64.48055556, -9.51861111)
ctb0033-RO3308,1996,6466,11,RO,Rondônia,1,Norte,c(-64.51833333, -9.45777778)
ctb0033-RO3309,1996,9632,11,RO,Rondônia,1,Norte,c(-64.51694444, -9.42805556)
ctb0033-RO3310,1996,2535,11,RO,Rondônia,1,Norte,c(-64.51611111, -9.37555556)
ctb0033-RO3311,1996,1915,11,RO,Rondônia,1,Norte,c(-64.50888889, -9.33527778)
ctb0033-RO3312,1996,2014,11,RO,Rondônia,1,Norte,c(-64.56944444, -9.38527778)
ctb0033-RO3313,1996,4673,11,RO,Rondônia,1,Norte,c(-64.55416667, -9.34666667)
ctb0033-RO3314,1996,10400,11,RO,Rondônia,1,Norte,c(-64.78638889, -9.48166667)
ctb0033-RO3315,1996,2236,11,RO,Rondônia,1,Norte,c(-64.80361111, -9.57083333)
ctb0033-RO3316,1996,865,11,RO,Rondônia,1,Norte,c(-64.76777778, -9.57527778)
ctb0033-RO3317,1996,2254,11,RO,Rondônia,1,Norte,c(-64.75083333, -9.61083333)
ctb0033-RO3318,1996,1606,11,RO,Rondônia,1,Norte,c(-64.83555556, -9.54833333)
ctb0033-RO3319,1996,2264,11,RO,Rondônia,1,Norte,c(-65.00277778, -9.57222222)
ctb0033-RO3320,1996,2359,11,RO,Rondônia,1,Norte,c(-64.94416667, -9.59694444)
ctb0033-RO3321,1996,1565,11,RO,Rondônia,1,Norte,c(-64.90583333, -9.61972222)
ctb0033-RO3322,1996,3275,11,RO,Rondônia,1,Norte,c(-64.86611111, -9.57277778)
ctb0033-RO3323,1996,2571,11,RO,Rondônia,1,Norte,c(-64.78083333, -9.51472222)
ctb0033-RO3325,1996,4035,11,RO,Rondônia,1,Norte,c(-65.03416667, -9.39)
ctb0033-RO3326,1996,177,11,RO,Rondônia,1,Norte,c(-65.01666667, -9.4375)
ctb0033-RO3327,1996,2359,11,RO,Rondônia,1,Norte,c(-65.01972222, -9.44583333)
ctb0033-RO3328,1996,3455,11,RO,Rondônia,1,Norte,c(-65.01388889, -9.43972222)
ctb0033-RO3329,1996,1763,11,RO,Rondônia,1,Norte,c(-65.05444444, -9.40805556)
ctb0033-RO3330,1996,2385,11,RO,Rondônia,1,Norte,c(-65.08055556, -9.42055556)
ctb0033-RO3331,1996,4381,11,RO,Rondônia,1,Norte,c(-65.07611111, -9.44638889)
ctb0033-RO3332,1996,1192,11,RO,Rondônia,1,Norte,c(-65.07833333, -9.485)
ctb0033-RO3333,1996,2261,11,RO,Rondônia,1,Norte,c(-65.04694444, -9.495)
ctb0033-RO3334,1996,2489,11,RO,Rondônia,1,Norte,c(-65.12916667, -9.50722222)
ctb0033-RO3335,1996,1807,11,RO,Rondônia,1,Norte,c(-65.12611111, -9.49833333)
ctb0033-RO3336,1996,4688,11,RO,Rondônia,1,Norte,c(-65.11111111, -9.46944444)
ctb0033-RO3337,1996,4472,11,RO,Rondônia,1,Norte,c(-65.02861111, -9.56416667)
ctb0033-RO3338,1996,2040,11,RO,Rondônia,1,Norte,c(-65.04916667, -9.54888889)
ctb0033-RO3339,1996,2189,11,RO,Rondônia,1,Norte,c(-65.04111111, -9.52361111)
ctb0033-RO3340,1996,3809,11,RO,Rondônia,1,Norte,c(-64.87305556, -9.37638889)
ctb0033-RO3341,1996,1880,11,RO,Rondônia,1,Norte,c(-64.87611111, -9.34722222)
ctb0033-RO3342,1996,3422,11,RO,Rondônia,1,Norte,c(-64.87583333, -9.35333333)
ctb0033-RO3343,1996,3048,11,RO,Rondônia,1,Norte,c(-64.87333333, -9.3675)
ctb0033-RO3344,1996,4244,11,RO,Rondônia,1,Norte,c(-64.87666667, -9.37638889)
ctb0033-RO3345,1996,4135,11,RO,Rondônia,1,Norte,c(-64.86861111, -9.37194444)
ctb0033-RO3346,1996,4205,11,RO,Rondônia,1,Norte,c(-64.86388889, -9.36888889)
ctb0033-RO3347,1996,2553,11,RO,Rondônia,1,Norte,c(-64.84861111, -9.365)
ctb0033-RO3348,1996,1833,11,RO,Rondônia,1,Norte,c(-64.79888889, -9.36277778)
ctb0033-RO3349,1996,2175,11,RO,Rondônia,1,Norte,c(-64.83527778, -9.40416667)
ctb0033-RO3350,1996,2066,11,RO,Rondônia,1,Norte,c(-64.83555556, -9.43416667)
ctb0033-RO3351,1996,6064,11,RO,Rondônia,1,Norte,c(-63.96527778, -8.81777778)
ctb0033-RO3352,1996,5870,11,RO,Rondônia,1,Norte,c(-63.95388889, -8.87222222)
ctb0033-RO3353,1996,2557,11,RO,Rondônia,1,Norte,c(-64.02722222, -8.89416667)
ctb0033-RO3354,1996,6957,11,RO,Rondônia,1,Norte,c(-64.06194444, -8.86361111)
ctb0033-RO3355,1996,3269,11,RO,Rondônia,1,Norte,c(-61.76333333, -11.42611111)
ctb0033-RO3356,1996,2672,11,RO,Rondônia,1,Norte,c(-61.76833333, -11.44416667)
ctb0033-RO3357,1996,3081,11,RO,Rondônia,1,Norte,c(-61.75111111, -11.49888889)
ctb0033-RO3358,1996,3162,11,RO,Rondônia,1,Norte,c(-61.80055556, -11.49833333)
ctb0033-RO3359,1996,3270,11,RO,Rondônia,1,Norte,c(-61.76277778, -11.55861111)
ctb0033-RO3360,1996,2763,11,RO,Rondônia,1,Norte,c(-61.77333333, -11.60611111)
ctb0033-RO3361,1996,2430,11,RO,Rondônia,1,Norte,c(-61.78638889, -11.6425)
ctb0033-RO3362,1996,2337,11,RO,Rondônia,1,Norte,c(-61.78166667, -11.64194444)
ctb0033-RO3363,1996,2168,11,RO,Rondônia,1,Norte,c(-61.77944444, -11.6725)
ctb0033-RO3364,1996,1913,11,RO,Rondônia,1,Norte,c(-61.66805556, -11.7125)
ctb0033-RO3365,1996,2631,11,RO,Rondônia,1,Norte,c(-61.6675, -11.67888889)
ctb0033-RO3366,1996,2285,11,RO,Rondônia,1,Norte,c(-61.66805556, -11.62555556)
ctb0033-RO3367,1996,2685,11,RO,Rondônia,1,Norte,c(-61.66777778, -11.57722222)
ctb0033-RO3368,1996,2610,11,RO,Rondônia,1,Norte,c(-61.69916667, -11.55888889)
ctb0033-RO3369,1996,2396,11,RO,Rondônia,1,Norte,c(-61.6675, -11.52083333)
ctb0033-RO3370,1996,2846,11,RO,Rondônia,1,Norte,c(-61.62694444, -11.47083333)
ctb0033-RO3371,1996,3375,11,RO,Rondônia,1,Norte,c(-61.64666667, -11.49444444)
ctb0033-RO3372,1996,3828,11,RO,Rondônia,1,Norte,c(-61.67833333, -11.47916667)
ctb0033-RO3373,1996,1201,11,RO,Rondônia,1,Norte,c(-61.69861111, -11.51472222)
ctb0033-RO3374,1996,980,11,RO,Rondônia,1,Norte,c(-61.70222222, -11.64)
ctb0033-RO3375,1996,2674,11,RO,Rondônia,1,Norte,c(-61.70444444, -11.72833333)
ctb0033-RO3376,1996,2955,11,RO,Rondônia,1,Norte,c(-61.59277778, -11.715)
ctb0033-RO3377,1996,1448,11,RO,Rondônia,1,Norte,c(-61.53722222, -11.68972222)
ctb0033-RO3378,1996,2376,11,RO,Rondônia,1,Norte,c(-61.49972222, -11.68972222)
ctb0033-RO3379,1996,3815,11,RO,Rondônia,1,Norte,c(-61.48916667, -11.72833333)
ctb0033-RO3380,1996,1916,11,RO,Rondônia,1,Norte,c(-61.54333333, -11.78055556)
ctb0033-RO3381,1996,3957,11,RO,Rondônia,1,Norte,c(-61.56333333, -11.83916667)
ctb0033-RO3382,1996,1775,11,RO,Rondônia,1,Norte,c(-61.54694444, -11.84722222)
ctb0033-RO3383,1996,5419,11,RO,Rondônia,1,Norte,c(-61.51416667, -11.89611111)
ctb0033-RO3384,1996,3854,11,RO,Rondônia,1,Norte,c(-61.47944444, -11.92805556)
ctb0033-RO3385,1996,2103,11,RO,Rondônia,1,Norte,c(-61.59388889, -11.88694444)
ctb0033-RO3386,1996,4628,11,RO,Rondônia,1,Norte,c(-61.66777778, -11.76638889)
ctb0033-RO3387,1996,2089,11,RO,Rondônia,1,Norte,c(-61.66805556, -11.78861111)
ctb0033-RO3388,1996,4862,11,RO,Rondônia,1,Norte,c(-61.66916667, -11.87444444)
ctb0033-RO3389,1996,1343,11,RO,Rondônia,1,Norte,c(-61.70333333, -11.90666667)
ctb0033-RO3390,1996,2743,11,RO,Rondônia,1,Norte,c(-61.74111111, -11.85611111)
ctb0033-RO3391,1996,2885,11,RO,Rondônia,1,Norte,c(-61.74305556, -11.81805556)
ctb0033-RO3392,1996,1913,11,RO,Rondônia,1,Norte,c(-61.74611111, -11.77472222)
ctb0033-RO3393,1996,1903,11,RO,Rondônia,1,Norte,c(-61.74777778, -11.72666667)
ctb0033-RO3394,1996,956,11,RO,Rondônia,1,Norte,c(-61.79361111, -11.85972222)
ctb0033-RO3395,1996,591,11,RO,Rondônia,1,Norte,c(-61.82027778, -11.86027778)
ctb0033-RO3396,1996,1879,11,RO,Rondônia,1,Norte,c(-61.81583333, -11.81111111)
ctb0033-RO3397,1996,2442,11,RO,Rondônia,1,Norte,c(-61.85138889, -11.715)
ctb0033-RO3398,1996,3904,11,RO,Rondônia,1,Norte,c(-61.84888889, -11.67583333)
ctb0033-RO3399,1996,2267,11,RO,Rondônia,1,Norte,c(-61.85333333, -11.62305556)
ctb0033-RO3400,1996,2647,11,RO,Rondônia,1,Norte,c(-62.5375, -9.11361111)
ctb0033-RO3401,1996,2136,11,RO,Rondônia,1,Norte,c(-62.54638889, -9.08777778)
ctb0033-RO3402,1996,2945,11,RO,Rondônia,1,Norte,c(-62.53083333, -9.03055556)
ctb0033-RO3403,1996,4270,11,RO,Rondônia,1,Norte,c(-62.56444444, -8.98944444)
ctb0033-RO3404,1996,4312,11,RO,Rondônia,1,Norte,c(-62.62916667, -8.99194444)
ctb0033-RO3405,1996,1978,11,RO,Rondônia,1,Norte,c(-62.6, -9.42277778)
ctb0033-RO3406,1996,2777,11,RO,Rondônia,1,Norte,c(-62.67638889, -9.50055556)
ctb0033-RO3407,1996,1625,11,RO,Rondônia,1,Norte,c(-62.67694444, -9.45472222)
ctb0033-RO3408,1996,4240,11,RO,Rondônia,1,Norte,c(-62.68111111, -9.39083333)
ctb0033-RO3409,1996,4246,11,RO,Rondônia,1,Norte,c(-62.67722222, -9.31277778)
ctb0033-RO3410,1996,2112,11,RO,Rondônia,1,Norte,c(-62.67527778, -9.25111111)
ctb0033-RO3411,1996,2632,11,RO,Rondônia,1,Norte,c(-62.69055556, -9.18916667)
ctb0033-RO3412,1996,2140,11,RO,Rondônia,1,Norte,c(-62.71583333, -9.12666667)
ctb0033-RO3413,1996,2472,11,RO,Rondônia,1,Norte,c(-62.56444444, -9.3525)
ctb0033-RO3414,1996,2813,11,RO,Rondônia,1,Norte,c(-62.56333333, -9.37277778)
ctb0033-RO3415,1996,3356,11,RO,Rondônia,1,Norte,c(-62.60472222, -9.30027778)
ctb0033-RO3416,1996,3244,11,RO,Rondônia,1,Norte,c(-62.54444444, -9.47305556)
ctb0033-RO3417,1996,3000,11,RO,Rondônia,1,Norte,c(-62.60611111, -9.50305556)
ctb0033-RO3418,1996,3038,11,RO,Rondônia,1,Norte,c(-62.74472222, -9.52638889)
ctb0033-RO3419,1996,5138,11,RO,Rondônia,1,Norte,c(-62.80111111, -9.48638889)
ctb0033-RO3420,1996,4490,11,RO,Rondônia,1,Norte,c(-62.83055556, -9.525)
ctb0033-RO3421,1996,2717,11,RO,Rondônia,1,Norte,c(-62.735, -9.59833333)
ctb0033-RO3422,1996,3821,11,RO,Rondônia,1,Norte,c(-62.67833333, -9.65305556)
ctb0033-RO3423,1996,2109,11,RO,Rondônia,1,Norte,c(-62.63, -9.67388889)
ctb0033-RO3424,1996,2741,11,RO,Rondônia,1,Norte,c(-62.56138889, -9.69138889)
ctb0033-RO3425,1996,3338,11,RO,Rondônia,1,Norte,c(-62.53611111, -9.68472222)
ctb0033-RO3426,1996,2335,11,RO,Rondônia,1,Norte,c(-62.5475, -9.615)
ctb0033-RO3427,1996,1930,11,RO,Rondônia,1,Norte,c(-62.54555556, -9.5675)
ctb0033-RO3428,1996,1957,11,RO,Rondônia,1,Norte,c(-62.50833333, -9.6175)
ctb0033-RO3429,1996,3408,11,RO,Rondônia,1,Norte,c(-62.90027778, -9.85333333)
ctb0033-RO3430,1996,2424,11,RO,Rondônia,1,Norte,c(-62.89916667, -9.77305556)
ctb0033-RO3431,1996,4376,11,RO,Rondônia,1,Norte,c(-62.77972222, -9.66027778)
ctb0033-RO3432,1996,3551,11,RO,Rondônia,1,Norte,c(-62.82777778, -9.66027778)
ctb0033-RO3433,1996,4649,11,RO,Rondônia,1,Norte,c(-62.77055556, -9.70583333)
ctb0033-RO3434,1996,2248,11,RO,Rondônia,1,Norte,c(-62.83194444, -9.75055556)
ctb0033-RO3435,1996,2031,11,RO,Rondônia,1,Norte,c(-62.75361111, -9.74694444)
ctb0033-RO3436,1996,3636,11,RO,Rondônia,1,Norte,c(-62.69694444, -9.75083333)
ctb0033-RO3437,1996,2224,11,RO,Rondônia,1,Norte,c(-62.62555556, -9.75333333)
ctb0033-RO3438,1996,2708,11,RO,Rondônia,1,Norte,c(-62.8375, -9.88055556)
ctb0033-RO3439,1996,2492,11,RO,Rondônia,1,Norte,c(-62.78333333, -9.89166667)
ctb0033-RO3440,1996,2719,11,RO,Rondônia,1,Norte,c(-62.70888889, -9.88333333)
ctb0033-RO3441,1996,1839,11,RO,Rondônia,1,Norte,c(-62.62722222, -9.865)
ctb0033-RO3442,1996,2874,11,RO,Rondônia,1,Norte,c(-62.55055556, -9.83166667)
ctb0033-RO3443,1996,4071,11,RO,Rondônia,1,Norte,c(-62.48861111, -9.82166667)
ctb0033-RO3444,1996,2929,11,RO,Rondônia,1,Norte,c(-62.445, -9.80888889)
ctb0033-RO3445,1996,3292,11,RO,Rondônia,1,Norte,c(-62.46222222, -9.89083333)
ctb0033-RO3446,1996,2395,11,RO,Rondônia,1,Norte,c(-62.73694444, -9.93277778)
ctb0033-RO3447,1996,9075,11,RO,Rondônia,1,Norte,c(-62.79666667, -9.79361111)
ctb0033-RO3448,1996,2561,11,RO,Rondônia,1,Norte,c(-62.75333333, -9.84111111)
ctb0033-RO3449,1996,2809,11,RO,Rondônia,1,Norte,c(-62.72083333, -9.82805556)
ctb0033-RO3450,1996,2966,11,RO,Rondônia,1,Norte,c(-61.66527778, -9.32583333)
ctb0033-RO3451,1996,3036,11,RO,Rondônia,1,Norte,c(-61.68944444, -9.25222222)
ctb0033-RO3452,1996,3071,11,RO,Rondônia,1,Norte,c(-61.66833333, -9.23388889)
ctb0033-RO3453,1996,3694,11,RO,Rondônia,1,Norte,c(-61.64944444, -9.19111111)
ctb0033-RO3454,1996,2141,11,RO,Rondônia,1,Norte,c(-61.6125, -9.13638889)
ctb0033-RO3455,1996,2577,11,RO,Rondônia,1,Norte,c(-61.61833333, -9.08527778)
ctb0033-RO3456,1996,2159,11,RO,Rondônia,1,Norte,c(-61.61277778, -9.05111111)
ctb0033-RO3457,1996,2957,11,RO,Rondônia,1,Norte,c(-61.56888889, -9.03416667)
ctb0033-RO3458,1996,3567,11,RO,Rondônia,1,Norte,c(-61.56972222, -8.99277778)
ctb0033-RO3459,1996,2394,11,RO,Rondônia,1,Norte,c(-61.53361111, -8.97138889)
ctb0033-RO3460,1996,1854,11,RO,Rondônia,1,Norte,c(-61.52138889, -8.94694444)
ctb0033-RO3461,1996,3175,11,RO,Rondônia,1,Norte,c(-61.57055556, -8.9225)
ctb0033-RO3462,1996,2633,11,RO,Rondônia,1,Norte,c(-61.58777778, -8.95138889)
ctb0033-RO3463,1996,2214,11,RO,Rondônia,1,Norte,c(-61.63611111, -8.94805556)
ctb0033-RO3464,1996,2141,11,RO,Rondônia,1,Norte,c(-61.68333333, -8.99833333)
ctb0033-RO3465,1996,3320,11,RO,Rondônia,1,Norte,c(-61.75861111, -9.03055556)
ctb0033-RO3466,1996,2791,11,RO,Rondônia,1,Norte,c(-61.79888889, -9.05888889)
