id,soc_stock_t_ha_observado,soc_stock_t_ha_predito,mean_prediction,median_prediction,sampling_year,error,code_state.x,abbrev_state.x,name_state,code_region,name_region,code_muni,name_muni,code_state.y,abbrev_state.y,geometry
ctb0033-RO1631,25,25.84,3712,3584,1996,0.84,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.17583333|-12.89888889
ctb0033-RO2531,25,24.77,3979,3852,1996,-0.23,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.44055556|-12.90027778
ctb0033-RO2524,26,25.87,3948,3784,1996,-0.129999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.105|-12.89805556
ctb0033-RO1634,27,29.39,4559,4433,1996,2.39,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.21472222|-12.79583333
ctb0033-RO1610,28,27.33,3539,3432,1996,-0.670000000000002,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.72666667|-12.885
ctb0033-RO1623,28,28.13,4067,4013,1996,0.129999999999999,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.82083333|-12.92111111
ctb0033-RO1789,28,27.65,3988,3983,1996,-0.350000000000001,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.03222222|-12.99861111
ctb0033-RO1810,28,28.83,3603,3473,1996,0.829999999999998,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.78555556|-12.99777778
ctb0033-RO2513,28,29.75,4673,4497,1996,1.75,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.02444444|-12.875
ctb0033-RO2527,28,28.98,4193,4143,1996,0.98,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.21694444|-12.83083333
ctb0033-RO2537,28,27.5,4201,4143,1996,-0.5,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.23888889|-12.92
ctb0033-RO2551,29,29.51,3682,3605,1996,0.510000000000002,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.40305556|-12.74111111
ctb0033-RO2538,30,30.67,4504,4429,1996,0.670000000000002,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.26361111|-12.85638889
