id,soc_stock_t_ha_observado,soc_stock_t_ha_predito,mean_prediction,median_prediction,sampling_year,soc_stock_g_m2,error,code_state.x,abbrev_state.x,name_state,code_region,name_region,code_muni,name_muni,code_state.y,abbrev_state.y,geometry
ctb0033-RO1066,4,4.34,3939,3744,1996,434,0.34,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-64.04638889|-12.35805556
ctb0033-RO3266,4,3.85,3454,3373,1996,385,-0.15,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.0725|-8.85694444
ctb0033-RO1541,5,4.86,3279,3281,1996,486,-0.14,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-60.91416667|-12.42333333
ctb0033-RO2254D,5,5.08,4748,4655,1996,508,0.0800000000000001,11,RO,Rondônia,1,Norte,1100379,Alto Alegre Dos Parecis,11,RO,-61.8455719220803|-12.0340129826652
ctb0033-RO2327,5,5.4,3160,3086,1996,540,0.4,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-62.89111111|-8.22027778
ctb0033-RO1103,6,6.89,3342,3153,1996,689,0.89,11,RO,Rondônia,1,Norte,1101500,Seringueiras,11,RO,-63.09694444|-11.97472222
ctb0033-RO1178,6,6.67,3348,3336,1996,667,0.67,11,RO,Rondônia,1,Norte,1100700,Campo Novo De Rondônia,11,RO,-63.65277778|-10.34333333
ctb0033-RO1512,6,6.11,3535,3464,1996,611,0.11,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.44472222|-12.9775
ctb0033-RO2027,6,6.26,3457,3347,1996,626,0.26,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.18111111|-10.90388889
ctb0033-RO2657,6,5.66,5385,4665,1996,566,-0.34,11,RO,Rondônia,1,Norte,1101468,Pimenteiras Do Oeste,11,RO,-61.3975|-13.52027778
ctb0033-RO2663,6,6.03,5018,4663,1996,603,0.0300000000000003,11,RO,Rondônia,1,Norte,1101468,Pimenteiras Do Oeste,11,RO,-61.87722222|-13.50027778
ctb0033-RO3233,6,5.91,3472,3280,1996,591,-0.0899999999999999,11,RO,Rondônia,1,Norte,1100130,Machadinho D'oeste,11,RO,-62.09361111|-8.9225
ctb0033-RO3395,6,5.91,3283,3216,1996,591,-0.0899999999999999,11,RO,Rondônia,1,Norte,1100296,Santa Luzia D'oeste,11,RO,-61.82027778|-11.86027778
ctb0033-RO3501,6,5.83,3117,3080,1996,583,-0.17,11,RO,Rondônia,1,Norte,1100155,Ouro Preto Do Oeste,11,RO,-62.10666667|-10.78277778
ctb0033-RO1041,7,7.41,3249,3169,1996,741,0.41,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.44805556|-12.1425
ctb0033-RO1065,7,8,3300,3208,1996,800,1,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-64.05611111|-12.29833333
ctb0033-RO1542,7,7.07,3287,3279,1996,707,0.0700000000000003,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-60.91388889|-12.42388889
ctb0033-RO1809,7,7.02,4157,4183,1996,702,0.0199999999999996,11,RO,Rondônia,1,Norte,1100064,Colorado Do Oeste,11,RO,-60.70194444|-13.02805556
ctb0033-RO2174,7,7.38,5724,3634,1996,738,0.38,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-65.17416667|-11.04472222
ctb0033-RO2194,7,7.32,3829,3698,1996,732,0.32,11,RO,Rondônia,1,Norte,1100106,Guajará-Mirim,11,RO,-64.91027778|-10.83277778
ctb0033-RO3497,7,7.54,3084,3062,1996,754,0.54,11,RO,Rondônia,1,Norte,1101559,Teixeirópolis,11,RO,-62.24388889|-10.90638889
ctb0033-RO1045,8,9.09,3360,3180,1996,909,1.09,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.71916667|-12.18527778
ctb0033-RO1063,8,7.99,3239,3159,1996,799,-0.00999999999999979,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.64444444|-12.03194444
ctb0033-RO1121,8,8.6,3275,3207,1996,860,0.6,11,RO,Rondônia,1,Norte,1101500,Seringueiras,11,RO,-63.10361111|-11.81777778
ctb0033-RO1510,8,7.67,4016,3980,1996,767,-0.33,11,RO,Rondônia,1,Norte,1100304,Vilhena,11,RO,-60.2175|-12.88833333
ctb0033-RO2058,8,8.53,3461,3405,1996,853,0.529999999999999,11,RO,Rondônia,1,Norte,1100338,Nova Mamoré,11,RO,-65.11944444|-10.34305556
ctb0033-RO2512,8,9.34,4529,4311,1996,934,1.34,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-61.03083333|-12.92916667
ctb0033-RO2656,8,8.38,4875,4638,1996,838,0.380000000000001,11,RO,Rondônia,1,Norte,1101468,Pimenteiras Do Oeste,11,RO,-61.306907|-13.485739
ctb0033-RO2905,8,8.38,3491,3199,1996,838,0.380000000000001,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.65861111|-9.36138889
ctb0033-RO3316,8,8.65,3160,3151,1996,865,0.65,11,RO,Rondônia,1,Norte,1100205,Porto Velho,11,RO,-64.76777778|-9.57527778
ctb0033-RO3492,8,7.96,3570,3527,1996,796,-0.04,11,RO,Rondônia,1,Norte,1100155,Ouro Preto Do Oeste,11,RO,-62.33861111|-10.74083333
ctb0033-RO1069,9,9.24,3453,3245,1996,924,0.24,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-63.78805556|-12.40388889
ctb0033-RO1077,9,9,4003,3293,1996,900,0,11,RO,Rondônia,1,Norte,1100080,Costa Marques,11,RO,-63.85916667|-12.21944444
ctb0033-RO1123,9,8.58,3312,3206,1996,858,-0.42,11,RO,Rondônia,1,Norte,1100320,São Miguel Do Guaporé,11,RO,-62.99416667|-11.68083333
ctb0033-RO1127,9,9.53,3291,3182,1996,953,0.529999999999999,11,RO,Rondônia,1,Norte,1100320,São Miguel Do Guaporé,11,RO,-62.88388889|-11.80555556
ctb0033-RO1215,9,9.27,3726,3419,1996,927,0.27,11,RO,Rondônia,1,Norte,1101500,Seringueiras,11,RO,-63.15638889|-11.80638889
ctb0033-RO1243,9,9.88,3593,3391,1996,988,0.880000000000001,11,RO,Rondônia,1,Norte,1101492,São Francisco Do Guaporé,11,RO,-63.33333333|-12.31111111
ctb0033-RO1536,9,9.21,3303,3280,1996,921,0.210000000000001,11,RO,Rondônia,1,Norte,1100924,Chupinguaia,11,RO,-60.90777778|-12.61472222
ctb0033-RO1622,9,10.8,3721,3656,1996,1080,1.8,11,RO,Rondônia,1,Norte,1100072,Corumbiara,11,RO,-60.81694444|-12.89833333
ctb0033-RO1697,9,8.7,3913,3759,1996,870,-0.300000000000001,11,RO,Rondônia,1,Norte,1101468,Pimenteiras Do Oeste,11,RO,-61.36055556|-12.58361111
ctb0033-RO1744,9,8.61,4137,4180,1996,861,-0.390000000000001,11,RO,Rondônia,1,Norte,1100064,Colorado Do Oeste,11,RO,-60.53111111|-13.07416667
